doc_id,paragraph_idx,tokens,coarse,coarse_probs,fine,fine_probs,is_relation
nyt_09111,0,creating,Contingency,0.504,None,0.5464,0.6078870892524719
nyt_09111,0,wiping-out,Contingency,0.5264,None,0.4693,0.6181696951389313
nyt_09111,6,implying,Contingency,0.7025,Contingency.Cause,0.6623,0.8287821114063263
nyt_09112,1,forcing,Contingency,0.7776,Contingency.Cause,0.5998,0.832623302936554
nyt_09127,5,after-which,Temporal,0.4988,None,0.3993,0.7055052816867828
nyt_09134,0,raising,Contingency,0.5589,Contingency.Cause,0.6217,0.7603969126939774
nyt_09135,7,injuring,Contingency,0.6601,Contingency.Cause,0.5207,0.7368056774139404
nyt_09140,7,which-he-attributed-to,Contingency,0.5364,None,0.5163,0.6156968176364899
nyt_09143,2,throwing,Contingency,0.6518,Contingency.Cause,0.5259,0.7485023736953735
nyt_09144,1,taking,Contingency,0.5081,Contingency.Cause,0.3879,0.6298643946647644
nyt_09152,1,The-cause-was,Contingency,0.5141,None,0.3835,0.6580521166324615
nyt_09154,5,forcing,Contingency,0.8519,Contingency.Cause,0.8362,0.8757350742816925
nyt_09159,33,indicating,Contingency,0.609,Contingency.Cause,0.6455,0.7529643326997757
nyt_09159,37,bringing,Contingency,0.4722,Contingency.Cause,0.3937,0.6688660681247711
nyt_09174,1,Raising,Contingency,0.5979,Contingency.Cause,0.5229,0.6764789819717407
nyt_09174,3,suggesting,Contingency,0.7115,Contingency.Cause,0.5326,0.8474996387958527
nyt_09187,15,The-overhaul-was-spurred-in-part-by,Contingency,0.4671,Contingency.Cause,0.3653,0.6041139364242554
nyt_09188,1,provided,Contingency,0.4903,None,0.3634,0.6825495362281799
nyt_09195,0,only-to-see,Temporal,0.4898,None,0.4219,0.6968588829040527
nyt_09207,5,missing,Contingency,0.5031,Contingency.Cause,0.363,0.6904280781745911
nyt_09212,1,assuming,Contingency,0.6434,None,0.4424,0.706937313079834
nyt_09217,1,buoying,Contingency,0.9074,Contingency.Cause,0.9266,0.9197459891438484
nyt_09222,2,forcing,Contingency,0.8604,Contingency.Cause,0.8224,0.8925298824906349
nyt_09224,10,knocking,Contingency,0.7727,Contingency.Cause,0.566,0.8468180596828461
nyt_09244,11,removing,Contingency,0.5852,Contingency.Cause,0.4077,0.7063557505607605
nyt_09256,2,leaving,Contingency,0.6957,Contingency.Cause,0.6083,0.779962033033371
nyt_09266,19,forcing,Contingency,0.8602,Contingency.Cause,0.6512,0.907330259680748
nyt_09266,20,proving,Contingency,0.5763,Contingency.Cause,0.5744,0.6803034543991089
nyt_09269,14,leaving,Contingency,0.7029,Contingency.Cause,0.8311,0.8082380592823029
nyt_09269,23,guaranteeing,Contingency,0.5223,None,0.3959,0.6544632911682129
nyt_09270,0,creating,Contingency,0.8033,Contingency.Cause,0.674,0.8515153527259827
nyt_09270,13,requiring,Contingency,0.7243,None,0.4306,0.7875132858753204
nyt_09270,16,That-would-suggest,Contingency,0.5258,None,0.428,0.6753707528114319
nyt_09278,0,leaving,Contingency,0.8492,Contingency.Cause,0.8048,0.9107172936201096
nyt_09284,4,leaving,Contingency,0.6166,Contingency.Cause,0.5983,0.8277004361152649
nyt_09286,6,allowing,Contingency,0.7057,Contingency.Cause,0.7474,0.7545747756958008
nyt_09286,13,Until-then,None,0.3803,None,0.2887,0.6197181344032288
nyt_09291,49,meaning,Contingency,0.7308,Contingency.Cause,0.6502,0.8476431518793106
nyt_09292,4,alarming,Contingency,0.7912,Contingency.Cause,0.4903,0.831200897693634
nyt_09295,3,Until-then,None,0.3929,None,0.384,0.6070728898048401
nyt_09295,13,Since-then,Temporal,0.5664,None,0.7636,0.610821545124054
nyt_09298,3,meaning,Contingency,0.6062,Contingency.Cause,0.5323,0.7780005484819412
nyt_09299,8,led-by,None,0.3814,None,0.3808,0.6185503005981445
nyt_09299,9,sending,Contingency,0.7108,Contingency.Cause,0.7062,0.8888217657804489
nyt_09312,9,killing,Contingency,0.7718,Contingency.Cause,0.7772,0.8207995444536209
nyt_09312,9,wounding,Contingency,0.5281,Contingency.Cause,0.4746,0.7334213554859161
nyt_09316,8,Back-then,Temporal,0.4552,None,0.4368,0.6276597380638123
nyt_09347,5,leaving,Contingency,0.817,Contingency.Cause,0.6492,0.917935773730278
nyt_09348,16,Drag-usually-means,Contingency,0.4534,None,0.4182,0.6939879059791565
nyt_09348,26,drawing,Contingency,0.6106,Contingency.Cause,0.4718,0.7390903830528259
nyt_09350,4,whereupon,None,0.3971,None,0.3825,0.6029168963432312
nyt_09350,6,not,Expansion,0.5749,None,0.4843,0.6064039766788483
nyt_09352,5,ranking,Contingency,0.5684,Contingency.Cause,0.5411,0.6268822252750397
nyt_09354,1,producing,Contingency,0.5562,Contingency.Cause,0.5093,0.6533394157886505
nyt_09356,2,killing,Contingency,0.799,Contingency.Cause,0.599,0.919705331325531
nyt_09359,0,signaling,Contingency,0.645,Contingency.Cause,0.6708,0.6790729761123657
nyt_09359,2,leaving,Contingency,0.6704,Contingency.Cause,0.6523,0.7402622103691101
nyt_09359,3,delaying,Contingency,0.6402,Contingency.Cause,0.4526,0.6688850522041321
nyt_09365,7,helping,Contingency,0.7342,Contingency.Cause,0.4424,0.7925176024436951
nyt_09366,15,making,Contingency,0.9115,Contingency.Cause,0.8258,0.9457305669784546
nyt_09368,3,leaving,Contingency,0.4518,None,0.3784,0.6315920650959015
nyt_09368,18,making,Contingency,0.7654,Contingency.Cause,0.7812,0.8790815323591232
nyt_09370,5,partly-reflecting,Contingency,0.5651,Contingency.Cause,0.5726,0.6904321908950806
nyt_09370,9,reflecting,Contingency,0.8946,Contingency.Cause,0.8264,0.9413307309150696
nyt_09372,14,killing,Contingency,0.7256,Contingency.Cause,0.5655,0.8556112200021744
nyt_09375,12,helped-by,Contingency,0.6954,Contingency.Cause,0.5596,0.7477509081363678
nyt_09378,4,That-would-allow,Contingency,0.6265,Contingency.Cause,0.5786,0.7233110070228577
nyt_09378,5,depriving,Contingency,0.5856,Contingency.Cause,0.546,0.685196042060852
nyt_09380,9,giving,Contingency,0.9563,Contingency.Cause,0.9004,0.9754475839436054
nyt_09388,31,making,Contingency,0.5589,Contingency.Cause,0.6148,0.6573852598667145
nyt_09390,4,completing,Contingency,0.5652,Contingency.Cause,0.4346,0.7749565988779068
nyt_09398,8,giving,Contingency,0.812,Contingency.Cause,0.8709,0.9084636718034744
nyt_09398,11,bringing,Contingency,0.7537,Contingency.Cause,0.5775,0.7908280193805695
nyt_09398,17,concluding,Contingency,0.6464,Contingency.Cause,0.4974,0.7891218811273575
nyt_09405,9,confirming,Contingency,0.6104,Contingency.Cause,0.4632,0.6473299860954285
nyt_09413,5,making,Contingency,0.4992,Contingency.Cause,0.4437,0.6228761970996857
nyt_09416,2,What-results,Contingency,0.4231,None,0.3274,0.6456466317176819
nyt_09450,6,allowing,Contingency,0.5455,None,0.456,0.6252743601799011
nyt_09451,1,saving,Contingency,0.9012,Contingency.Cause,0.7939,0.9236792773008347
nyt_09457,29,promising,Contingency,0.6549,None,0.435,0.745101809501648
nyt_09472,2,not,Expansion,0.4035,None,0.3314,0.6480588316917419
nyt_09497,2,leading,Contingency,0.6723,Contingency.Cause,0.5255,0.7826647311449051
nyt_09497,6,difference-reflects,Contingency,0.4163,None,0.411,0.6086785793304443
nyt_09502,0,helped-by,Contingency,0.7,Contingency.Cause,0.6223,0.71727254986763
nyt_09503,12,showing,Contingency,0.7647,Contingency.Cause,0.7762,0.8557623773813248
nyt_09510,4,making,Contingency,0.9083,Contingency.Cause,0.9043,0.9488537199795246
nyt_09510,14,making,Contingency,0.7856,Contingency.Cause,0.6387,0.8397599458694458
nyt_09510,15,It-makes,Contingency,0.5988,None,0.5261,0.651188999414444
nyt_09512,9,leaving,Contingency,0.5489,Contingency.Cause,0.6667,0.6092453300952911
nyt_09522,0,Before-then,Temporal,0.4483,None,0.352,0.66815185546875
nyt_09524,7,trying,Contingency,0.3856,None,0.3426,0.636566162109375
nyt_09541,9,which-means,Contingency,0.5228,None,0.3929,0.6884618401527405
nyt_09546,0,meaning,Contingency,0.4825,Contingency.Cause,0.4175,0.7391965389251709
nyt_09547,10,That-meant,Contingency,0.4768,Contingency.Cause,0.376,0.7186082005500793
nyt_09557,4,leaving,Contingency,0.7305,Contingency.Cause,0.7347,0.8025152087211609
nyt_09561,23,That-is-exactly-why,Contingency,0.4866,Contingency.Cause,0.4943,0.669326663017273
nyt_09563,5,turning,Contingency,0.5477,Contingency.Cause,0.4529,0.6872051358222961
nyt_09583,0,Marking,Contingency,0.5642,Contingency.Cause,0.4402,0.664186030626297
nyt_09585,19,For-this-reason,Contingency,0.4664,None,0.2952,0.6146139204502106
nyt_09586,4,enabling,Contingency,0.6633,Contingency.Cause,0.6796,0.7552225738763809
nyt_09600,47,eliciting,Contingency,0.7386,Contingency.Cause,0.6973,0.8652083873748779
nyt_09608,8,making,Contingency,0.4947,Contingency.Cause,0.4829,0.6518673002719879
nyt_09608,10,much-less,Expansion,0.4224,None,0.2982,0.6352396011352539
nyt_09616,6,leaving,Contingency,0.7215,Contingency.Cause,0.8368,0.8744101971387863
nyt_09619,10,What-is-more,Expansion,0.3274,None,0.3438,0.7096139490604401
nyt_09627,9,helped-by,Contingency,0.5726,None,0.5752,0.6161532998085022
nyt_09632,9,forcing,Contingency,0.7295,Contingency.Cause,0.6576,0.7926590442657471
nyt_09632,10,causing,Contingency,0.4833,None,0.4888,0.6193172931671143
nyt_09644,0,costing,Contingency,0.5306,None,0.4021,0.6151852607727051
nyt_09648,1,That-'s-if,None,0.3871,None,0.4265,0.6128599941730499
nyt_09651,2,demonstrating,Contingency,0.7808,Contingency.Cause,0.5344,0.8019358515739441
nyt_09657,19,making,Contingency,0.6978,Contingency.Cause,0.6692,0.8125216960906982
nyt_09657,20,Since-then,Temporal,0.3667,None,0.3802,0.683448314666748
nyt_09660,6,That-means-that,Contingency,0.4725,Contingency.Cause,0.3824,0.6255346536636353
nyt_09661,2,assuming,Contingency,0.6575,None,0.2492,0.8306682109832764
nyt_09662,9,not,Expansion,0.4086,None,0.3673,0.624857485294342
nyt_09662,17,generating,Contingency,0.5773,Contingency.Cause,0.4699,0.6540329456329346
nyt_09663,16,For-that-reason,Contingency,0.5915,None,0.4328,0.6920440793037415
nyt_09666,12,requiring,Contingency,0.7075,Contingency.Cause,0.487,0.8565749526023865
nyt_09673,1,after-that,Temporal,0.4855,None,0.477,0.6432899236679077
nyt_09674,3,Most-important,None,0.3893,None,0.3284,0.6106715798377991
nyt_09674,15,enhancing,Contingency,0.7216,Contingency.Cause,0.7053,0.8113865256309509
nyt_09680,15,making,Contingency,0.6111,Contingency.Cause,0.4908,0.7077537775039673
nyt_09682,5,making,Contingency,0.9405,Contingency.Cause,0.8483,0.9704748727381229
nyt_09690,20,allowing,Contingency,0.8453,Contingency.Cause,0.6803,0.8780850321054459
nyt_09697,3,making,Contingency,0.6283,Contingency.Cause,0.5506,0.7976828217506409
nyt_09721,6,rendering,Contingency,0.906,Contingency.Cause,0.8382,0.9597039967775345
nyt_09735,2,destroying,Contingency,0.7317,Contingency.Cause,0.6673,0.8080104887485504
nyt_09735,12,not,None,0.3565,None,0.4429,0.6434838175773621
nyt_09748,1,leaving,Contingency,0.7724,Contingency.Cause,0.7418,0.8134426027536392
nyt_09753,7,leaving,Contingency,0.7572,Contingency.Cause,0.6168,0.8738113194704056
nyt_09755,4,meaning,Contingency,0.4791,Contingency.Cause,0.5408,0.6549011468887329
nyt_09756,17,leaving,Contingency,0.7,Contingency.Cause,0.8822,0.7588035613298416
nyt_09761,0,turning,Contingency,0.8265,Contingency.Cause,0.7426,0.8367038667201996
nyt_09761,9,The-reason,Contingency,0.6706,Contingency.Cause,0.3766,0.7521964609622955
nyt_09762,4,turning,Contingency,0.8969,Contingency.Cause,0.8343,0.9176590889692307
nyt_09765,19,Perhaps-most-important,Expansion,0.4412,None,0.5172,0.6456616222858429
nyt_09771,0,compelling,Contingency,0.5712,Contingency.Cause,0.413,0.6490870118141174
nyt_09771,1,closing,Contingency,0.5886,Contingency.Cause,0.4712,0.7105964720249176
nyt_09771,29,requiring,Contingency,0.5924,Contingency.Cause,0.4786,0.7298900187015533
nyt_09776,3,only-to-find,Temporal,0.4187,None,0.442,0.6069315671920776
nyt_09785,15,leaving,Contingency,0.6699,Contingency.Cause,0.6833,0.7276724576950073
nyt_09787,6,For-years-after-that,None,0.375,None,0.4803,0.6249916553497314
nyt_09809,4,making,Contingency,0.8137,Contingency.Cause,0.6793,0.866219162940979
nyt_09809,11,posing,Contingency,0.8581,Contingency.Cause,0.7116,0.9300140887498856
nyt_09823,5,dooming,Contingency,0.7214,Contingency.Cause,0.6364,0.8239620625972748
nyt_09825,13,distracting,Contingency,0.5865,Contingency.Cause,0.4175,0.7559676319360733
nyt_09849,1,The-cause-was,Contingency,0.4685,None,0.5648,0.6379444003105164
nyt_09850,14,trying,Contingency,0.4892,None,0.3862,0.6286842823028564
nyt_09850,15,killing,Contingency,0.9026,Contingency.Cause,0.8284,0.950839139521122
nyt_09854,9,only-to,None,0.3933,None,0.3864,0.6066862642765045
nyt_09859,7,giving,Contingency,0.7793,Contingency.Cause,0.7958,0.8513260781764984
nyt_09865,0,killing,Contingency,0.9249,Contingency.Cause,0.9166,0.9405113682150841
nyt_09868,6,This-makes,Contingency,0.6663,Contingency.Cause,0.5703,0.770600438117981
nyt_09869,14,Above-all,Expansion,0.3898,None,0.4597,0.6169959604740143
nyt_09869,15,leaving,Contingency,0.4513,Contingency.Cause,0.3244,0.6092964708805084
nyt_09870,14,signaling,Contingency,0.7486,Contingency.Cause,0.6061,0.833844780921936
nyt_09885,90,giving,Contingency,0.845,Contingency.Cause,0.7955,0.8915275484323502
nyt_09886,3,opening,Contingency,0.7646,Contingency.Cause,0.6183,0.8721639811992645
nyt_09894,8,deeply-eroding,Contingency,0.5846,Contingency.Cause,0.5047,0.6662914156913757
nyt_09897,4,bringing,Contingency,0.7932,Contingency.Cause,0.737,0.8693161904811859
nyt_09902,5,not,None,0.382,None,0.3075,0.6180081367492676
nyt_09906,20,creating,Contingency,0.7754,Contingency.Cause,0.5972,0.8807433843612671
nyt_09906,21,further-frustrating,Contingency,0.5705,Contingency.Cause,0.4689,0.718893438577652
nyt_09907,9,making,Contingency,0.679,Contingency.Cause,0.6061,0.7481594979763031
nyt_09929,0,taking,Contingency,0.8581,Contingency.Cause,0.725,0.9082237854599953
nyt_09946,11,From-then-on,None,0.3941,None,0.36,0.6059291958808899
nyt_09954,13,leaving,Contingency,0.7059,Contingency.Cause,0.6567,0.7641962170600891
nyt_09962,7,That-'s-why,Contingency,0.5447,None,0.4085,0.6492521166801453
nyt_09964,13,That-is-why,Contingency,0.5793,None,0.2979,0.7192954421043396
nyt_09964,14,assuming,Contingency,0.6861,None,0.4517,0.7398667931556702
nyt_09965,17,Which-makes,Contingency,0.6246,Contingency.Cause,0.4823,0.7242039144039154
nyt_09986,8,meaning,Contingency,0.5524,Contingency.Cause,0.5244,0.8295955657958984
nyt_09988,5,opening,Contingency,0.7569,Contingency.Cause,0.6139,0.7901890873908997
nyt_09992,16,giving,Contingency,0.916,Contingency.Cause,0.7843,0.944484818726778
nyt_10006,0,bringing,Contingency,0.8981,Contingency.Cause,0.9222,0.9221549332141876
nyt_10007,1,forcing,Contingency,0.8047,Contingency.Cause,0.745,0.8733526319265366
nyt_10008,8,bringing,Contingency,0.9345,Contingency.Cause,0.7767,0.9806627817451954
nyt_10021,9,forcing,Contingency,0.8267,Contingency.Cause,0.7826,0.8422686606645584
nyt_10025,0,leaving,Contingency,0.8621,Contingency.Cause,0.7942,0.8925864845514297
nyt_10031,2,creating,Contingency,0.6629,Contingency.Cause,0.6557,0.7721532583236694
nyt_10051,29,giving,Contingency,0.6101,Contingency.Cause,0.5534,0.7230676412582397
nyt_10051,31,challenging,None,0.3971,None,0.2426,0.6029225885868073
nyt_10057,3,giving,Contingency,0.6299,Contingency.Cause,0.4755,0.6884127855300903
nyt_10059,7,leaving,Contingency,0.7118,Contingency.Cause,0.8186,0.737233966588974
nyt_10075,16,What-'s-more,Expansion,0.3975,None,0.5278,0.6026691496372223
nyt_10075,19,''-That-means,Contingency,0.6235,Contingency.Cause,0.3285,0.7739724516868591
nyt_10078,7,giving,Contingency,0.7776,Contingency.Cause,0.6596,0.8704652488231659
nyt_10094,7,posing,Contingency,0.7475,Contingency.Cause,0.521,0.8402814567089081
nyt_10101,3,leaving,Contingency,0.6219,Contingency.Cause,0.5783,0.7279165089130402
nyt_10104,0,offering,Contingency,0.5964,Contingency.Cause,0.4287,0.7165880799293518
nyt_10106,0,giving,Contingency,0.8634,Contingency.Cause,0.9397,0.9072846174240112
nyt_10108,11,returning,Contingency,0.83,Contingency.Cause,0.6075,0.9055284559726715
nyt_10112,0,suggesting,Contingency,0.842,Contingency.Cause,0.5969,0.9393434897065163
nyt_10112,3,preventing,Contingency,0.8526,Contingency.Cause,0.8832,0.8775116056203842
nyt_10117,9,giving,Contingency,0.8309,Contingency.Cause,0.6308,0.8938683643937111
nyt_10117,11,forcing,Contingency,0.5756,Contingency.Cause,0.7742,0.6221412420272827
nyt_10126,11,not,Expansion,0.5601,None,0.3713,0.7683239728212357
nyt_10137,10,That-leaves,Contingency,0.5277,None,0.4093,0.6809447407722473
nyt_10142,1,seeking,Contingency,0.4537,None,0.4975,0.7107245326042175
nyt_10142,8,holding,Contingency,0.7508,Contingency.Cause,0.5547,0.8123141080141068
nyt_10142,9,suggesting,Contingency,0.7962,Contingency.Cause,0.7856,0.9040562957525253
nyt_10143,9,That-puts,Contingency,0.4606,Contingency.Cause,0.4779,0.6367961466312408
nyt_10150,18,The-reason,Contingency,0.6436,Contingency.Cause,0.4705,0.7627681195735931
nyt_10153,8,giving,Contingency,0.6366,Contingency.Cause,0.689,0.707859992980957
nyt_10162,5,leaving,Contingency,0.5582,Contingency.Cause,0.4413,0.6663253903388977
nyt_10172,5,dwarfing,Contingency,0.4846,Contingency.Cause,0.3918,0.6287061274051666
nyt_10181,8,raising,Contingency,0.7796,Contingency.Cause,0.7216,0.8554465472698212
nyt_10181,11,That-will-mean,Contingency,0.6818,Contingency.Cause,0.3988,0.8015477210283279
nyt_10187,12,allowing,Contingency,0.7883,Contingency.Cause,0.6724,0.8384638428688049
nyt_10192,2,leaving,Contingency,0.6682,Contingency.Cause,0.6402,0.784896045923233
nyt_10206,13,leaving,Contingency,0.6813,Contingency.Cause,0.7152,0.8553016632795334
nyt_10220,7,giving,Contingency,0.836,Contingency.Cause,0.8284,0.8714219331741333
nyt_10226,16,explaining,Contingency,0.739,Contingency.Cause,0.6805,0.7779008150100708
nyt_10229,6,making,Contingency,0.7129,Contingency.Cause,0.5515,0.7771656662225723
nyt_10239,5,helping,Contingency,0.6667,Contingency.Cause,0.4761,0.8080689013004303
nyt_10253,1,That-means,Contingency,0.6179,Contingency.Cause,0.5276,0.7924766689538956
nyt_10256,2,indicating,Contingency,0.6602,Contingency.Cause,0.4699,0.774273157119751
nyt_10258,3,Since-then,Temporal,0.4642,None,0.6572,0.6041187345981598
nyt_10259,10,leaving,Contingency,0.5754,Contingency.Cause,0.6554,0.6622390151023865
nyt_10261,19,helping,Contingency,0.5874,Contingency.Cause,0.4901,0.6867925524711609
nyt_10265,5,killing,Contingency,0.6543,Contingency.Cause,0.6774,0.686823695898056
nyt_10269,0,making,Contingency,0.8125,Contingency.Cause,0.6128,0.846845954656601
nyt_10272,2,now,Temporal,0.4269,None,0.4002,0.6014093160629272
nyt_10272,8,in-the-hope-of-increasing,Contingency,0.4879,None,0.5537,0.6012334227561951
nyt_10274,8,suggesting,Contingency,0.6488,Contingency.Cause,0.459,0.8190918266773224
nyt_10278,16,making,Contingency,0.9349,Contingency.Cause,0.9704,0.9657400697469711
nyt_10279,12,allowing,Contingency,0.6586,Contingency.Cause,0.706,0.7861160337924957
nyt_10281,15,not,None,0.3678,None,0.2574,0.6322254240512848
nyt_10281,36,not,Expansion,0.5675,None,0.3601,0.6770875751972198
nyt_10298,6,causing,Contingency,0.5525,Contingency.Cause,0.4035,0.689537525177002
nyt_10301,11,marking,Contingency,0.746,Contingency.Cause,0.7027,0.8356312811374664
nyt_10303,8,reflecting,Contingency,0.8162,Contingency.Cause,0.5423,0.9043810963630676
nyt_10310,2,forcing,Contingency,0.6231,Contingency.Cause,0.5405,0.7299279570579529
nyt_10313,4,Since-then,Temporal,0.4724,None,0.4826,0.6000969707965851
nyt_10317,4,prompting,Contingency,0.8245,Contingency.Cause,0.8818,0.8673473298549652
nyt_10318,17,tying,Contingency,0.5755,Contingency.Cause,0.5678,0.6916593015193939
nyt_10320,4,reducing,Contingency,0.6995,Contingency.Cause,0.5687,0.8189311921596527
nyt_10322,12,That-is-because,Contingency,0.6491,Contingency.Cause,0.6246,0.7202391624450684
